Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
34,Justice Hill,7,30,4.3,11,0,0,3,3,8,2.7,0,0,1,6.8,6.8,3.1%,BAL,11,2022
35,Cam Akers,14,61,4.4,13,0,0,0,0,0,0.0,0,0,1,6.1,6.1,1.5%,HOU,11,2022
36,Elijah Mitchell,9,59,6.6,19,0,0,0,0,0,0.0,0,0,1,5.9,5.9,5.6%,SF,11,2022
37,Miles Sanders,13,47,3.6,10,0,0,1,1,1,1.0,0,0,1,5.8,5.8,8.5%,CAR,11,2022
38,Brian Robinson Jr.,15,57,3.8,14,0,0,0,0,0,0.0,0,0,1,5.7,5.7,90.8%,WAS,11,2022
39,Malik Davis,7,13,1.9,9,0,0,2,3,22,11.0,0,0,1,5.5,5.5,0.0%,DAL,11,2022
40,Saquon Barkley,15,22,1.5,4,0,0,2,5,13,6.5,0,0,1,5.5,5.5,100.0%,PHI,11,2022
41,Kyren Williams,7,36,5.1,17,0,0,1,2,8,8.0,0,0,1,5.4,5.4,99.9%,LAR,11,2022
42,Deon Jackson,1,7,7.0,7,0,0,4,4,3,0.8,0,0,1,5.0,5.0,0.0%,FA,11,2022
43,Chuba Hubbard,4,0,0.0,2,0,0,2,3,25,12.5,0,0,1,4.5,4.5,61.7%,CAR,11,2022
44,Isaiah Spiller,4,11,2.8,11,0,0,2,2,11,5.5,0,0,1,4.2,4.2,0.1%,FA,11,2022
45,Dameon Pierce,10,8,0.8,3,0,0,2,3,9,4.5,0,0,1,3.7,3.7,6.1%,HOU,11,2022
46,Ameer Abdullah,0,0,0.0,0,0,0,3,4,5,1.7,0,0,1,3.5,3.5,0.4%,LV,11,2022
47,Raheem Blackshear,0,0,0.0,0,0,0,2,3,14,7.0,0,0,1,3.4,3.4,0.2%,CAR,11,2022
48,AJ Dillon,6,13,2.2,5,0,0,1,1,10,10.0,0,0,1,3.3,3.3,1.9%,GB,11,2022
49,Boston Scott,3,8,2.7,3,0,0,2,2,4,2.0,0,0,1,3.2,3.2,0.0%,PIT,11,2022
50,Michael Carter,8,19,2.4,8,0,0,1,2,-2,-2.0,0,0,1,2.7,2.7,0.3%,ARI,11,2022
51,D'Onta Foreman,11,24,2.2,10,0,0,0,1,0,0.0,0,0,1,2.4,2.4,2.4%,CLE,11,2022
52,Jaylen Warren,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,87.9%,PIT,11,2022
53,Keaontay Ingram,5,19,3.8,13,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.1%,KC,11,2022
54,Alexander Mattison,2,0,0.0,3,0,0,1,1,8,8.0,0,0,1,1.8,1.8,7.9%,LV,11,2022
55,David Johnson,1,-4,-4.0,0,0,0,1,1,11,11.0,0,0,1,1.7,1.7,0.0%,FA,11,2022
56,Caleb Huntley,1,4,4.0,4,0,0,1,1,2,2.0,0,0,1,1.6,1.6,0.0%,FA,11,2022
57,Kene Nwangwu,4,1,0.3,4,0,0,1,1,5,5.0,0,0,1,1.6,1.6,0.1%,FA,11,2022
58,Dare Ogunbowale,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.2%,HOU,11,2022
59,Brandon Bolden,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.0%,FA,11,2022
60,Jordan Mason,4,14,3.5,8,0,0,0,0,0,0.0,0,0,1,1.4,1.4,21.4%,SF,11,2022
61,Jerick McKinnon,6,24,4.0,7,0,0,1,1,0,0.0,0,1,1,1.4,1.4,0.1%,FA,11,2022
62,Jakob Johnson,0,0,0.0,0,0,0,1,1,0,0.0,0,0,1,1.0,1.0,0.0%,FA,11,2022
63,James Robinson,7,10,1.4,5,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,FA,11,2022
64,Clyde Edwards-Helaire,2,9,4.5,6,0,0,0,0,0,0.0,0,0,1,0.9,0.9,7.3%,KC,11,2022
65,Darrell Henderson Jr.,2,9,4.5,5,0,0,0,0,0,0.0,0,0,1,0.9,0.9,5.0%,FA,11,2022
66,Trestan Ebner,6,8,1.3,6,0,0,0,1,0,0.0,0,0,1,0.8,0.8,0.0%,FA,11,2022
67,Mike Davis,0,0,0.0,0,0,0,1,1,-3,-3.0,0,0,1,0.7,0.7,1.0%,FA,11,2022
68,Zack Moss,2,7,3.5,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,85.3%,CIN,11,2022
69,Trayveon Williams,2,7,3.5,8,0,0,0,1,0,0.0,0,0,1,0.7,0.7,0.3%,CIN,11,2022
70,Chase Edmonds,2,6,3.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.3%,TB,11,2022
71,Kyle Juszczyk,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.6%,SF,11,2022
72,Patrick Ricard,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.1%,BAL,11,2022
73,Ty Johnson,4,4,1.0,7,0,0,0,1,0,0.0,0,0,1,0.4,0.4,0.9%,BUF,11,2022
74,Zander Horvath,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,11,2022
75,Sony Michel,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,11,2022
76,Patrick Taylor Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,SF,11,2022
77,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,11,2022
78,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,11,2022
79,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2022
80,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,HOU,11,2022
81,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,11,2022
82,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAC,11,2022
83,Pierre Strong Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,CLE,11,2022
84,Kenneth Gainwell,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,3.0%,PHI,11,2022
85,Ben Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2022
86,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CLE,11,2022
87,Corey Clement,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2022
88,Jason Cabinda,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2022
89,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,11,2022
90,Nyheim Hines,1,-8,-8.0,0,0,0,0,1,0,0.0,0,0,1,-0.8,-0.8,0.3%,CLE,11,2022
91,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,-2.0,-2.0,0.0%,ATL,11,2022
