Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
21,Darrell Henderson Jr.,13,47,3.6,18,0,0,5,5,26,5.2,0,0,1,12.3,12.3,5.0%,FA,1,2022
22,Isiah Pacheco,12,62,5.2,22,1,1,0,0,0,0.0,0,0,1,12.2,12.2,99.9%,KC,1,2022
23,Rex Burkhead,14,40,2.9,8,0,0,5,8,30,6.0,0,0,1,12.0,12.0,10.0%,FA,1,2022
24,Nyheim Hines,3,4,1.3,3,0,0,6,6,50,8.3,0,0,1,11.4,11.4,0.3%,CLE,1,2022
25,Khalil Herbert,9,45,5.0,12,0,1,1,1,-2,-2.0,0,0,1,11.3,11.3,26.2%,CHI,1,2022
26,Kenneth Gainwell,5,20,4.0,7,0,1,2,4,12,6.0,0,0,1,11.2,11.2,3.0%,PHI,1,2022
27,Austin Ekeler,14,36,2.6,8,0,0,4,4,36,9.0,0,0,1,11.2,11.2,87.4%,WAS,1,2022
28,Brandon Bolden,3,7,2.3,5,0,0,2,2,21,10.5,1,0,1,10.8,10.8,0.0%,FA,1,2022
29,Najee Harris,10,23,2.3,11,0,0,2,2,3,1.5,1,0,1,10.6,10.6,93.3%,PIT,1,2022
30,Aaron Jones,5,49,9.8,29,1,0,3,5,27,9.0,0,0,1,10.6,10.6,96.1%,MIN,1,2022
31,Chase Edmonds,12,25,2.1,7,0,0,4,4,40,10.0,0,0,1,10.5,10.5,0.3%,TB,1,2022
32,Ty Montgomery II,2,-2,-1.0,0,0,0,3,4,15,5.0,1,0,1,10.3,10.3,0.0%,FA,1,2022
33,Breece Hall,6,23,3.8,14,0,0,6,9,38,6.3,0,1,1,10.1,10.1,100.0%,NYJ,1,2022
34,Eno Benjamin,4,28,7.0,16,0,0,3,4,33,11.0,0,0,1,9.1,9.1,0.0%,FA,1,2022
35,Zander Horvath,1,2,2.0,2,0,0,2,2,6,3.0,1,0,1,8.8,8.8,0.0%,FA,1,2022
36,Rashaad Penny,12,60,5.0,26,1,0,2,3,7,3.5,0,0,1,8.7,8.7,0.0%,FA,1,2022
37,Travis Etienne Jr.,4,47,11.8,27,1,0,2,4,18,9.0,0,0,1,8.5,8.5,99.9%,JAC,1,2022
38,Josh Jacobs,10,57,5.7,18,0,0,1,1,16,16.0,0,0,1,8.3,8.3,99.4%,GB,1,2022
39,Devin Singletary,8,48,6.0,13,0,0,2,2,14,7.0,0,0,1,8.2,8.2,87.8%,NYG,1,2022
40,Derrick Henry,21,82,3.9,18,0,0,0,1,0,0.0,0,0,1,8.2,8.2,99.9%,BAL,1,2022
41,David Montgomery,17,26,1.5,6,0,0,3,4,24,8.0,0,0,1,8.0,8.0,95.7%,DET,1,2022
42,Jerick McKinnon,4,22,5.5,18,0,0,3,4,27,9.0,0,0,1,7.9,7.9,0.1%,FA,1,2022
43,Damien Harris,9,48,5.3,12,0,0,2,3,10,5.0,0,0,1,7.8,7.8,9.0%,FA,1,2022
44,J.D. McKissic,3,8,2.7,5,0,0,3,3,20,6.7,0,0,1,7.8,7.8,0.0%,FA,1,2022
45,Zack Moss,6,15,2.5,8,0,0,6,6,21,3.5,0,1,1,7.6,7.6,85.3%,CIN,1,2022
46,Alvin Kamara,9,39,4.3,15,0,0,3,4,7,2.3,0,0,1,7.6,7.6,98.5%,NO,1,2022
47,Melvin Gordon III,12,58,4.8,13,0,0,2,2,14,7.0,0,1,1,7.2,7.2,0.0%,FA,1,2022
48,Boston Scott,4,10,2.5,8,0,1,0,0,0,0.0,0,0,1,7.0,7.0,0.0%,PIT,1,2022
49,Samaje Perine,1,4,4.0,4,0,0,3,5,33,11.0,0,0,1,6.7,6.7,2.1%,KC,1,2022
50,Ezekiel Elliott,10,52,5.2,7,0,0,1,2,-3,-3.0,0,0,1,5.9,5.9,81.8%,DAL,1,2022
51,Kenyan Drake,11,31,2.8,8,0,0,1,1,15,15.0,0,0,1,5.6,5.6,0.0%,FA,1,2022
52,Joshua Kelley,4,21,5.3,12,0,0,2,2,14,7.0,0,0,1,5.5,5.5,0.0%,FA,1,2022
53,Jeff Wilson Jr.,9,22,2.4,5,0,0,2,2,8,4.0,0,0,1,5.0,5.0,0.1%,MIA,1,2022
54,Dameon Pierce,11,33,3.0,8,0,0,1,1,6,6.0,0,0,1,4.9,4.9,6.1%,HOU,1,2022
55,Rhamondre Stevenson,8,25,3.1,12,0,0,2,2,2,1.0,0,0,1,4.7,4.7,95.2%,NE,1,2022
56,Tony Pollard,6,8,1.3,9,0,0,2,2,14,7.0,0,0,1,4.2,4.2,90.8%,TEN,1,2022
57,Raheem Mostert,5,16,3.2,11,0,0,1,1,16,16.0,0,0,1,4.2,4.2,92.7%,MIA,1,2022
58,Elijah Mitchell,6,41,6.8,16,0,0,0,0,0,0.0,0,0,1,4.1,4.1,5.6%,SF,1,2022
59,Rachaad White,6,14,2.3,5,0,0,2,2,7,3.5,0,0,1,4.1,4.1,99.0%,TB,1,2022
60,Alexander Mattison,8,36,4.5,10,0,0,0,0,0,0.0,0,0,1,3.6,3.6,7.9%,LV,1,2022
61,Justice Hill,2,4,2.0,3,0,0,2,2,7,3.5,0,0,1,3.1,3.1,3.1%,BAL,1,2022
62,Matt Breida,5,24,4.8,9,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.0%,FA,1,2022
63,Alec Ingold,1,2,2.0,2,0,0,1,2,8,8.0,0,0,1,2.0,2.0,0.1%,MIA,1,2022
64,Patrick Ricard,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.1%,BAL,1,2022
65,C.J. Ham,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.1%,MIN,1,2022
66,Mark Ingram II,4,22,5.5,7,0,0,1,1,1,1.0,0,1,1,1.3,1.3,0.1%,FA,1,2022
67,Sony Michel,7,12,1.7,6,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,1,2022
68,Mike Boone,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,CAR,1,2022
69,Mike Davis,2,11,5.5,10,0,0,0,0,0,0.0,0,0,1,1.1,1.1,1.0%,FA,1,2022
70,Jakob Johnson,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,FA,1,2022
71,Jaylen Warren,3,7,2.3,3,0,0,0,1,0,0.0,0,0,1,0.7,0.7,87.9%,PIT,1,2022
72,D'Onta Foreman,2,5,2.5,4,0,0,0,0,0,0.0,0,0,1,0.5,0.5,2.4%,CLE,1,2022
73,Chuba Hubbard,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,61.7%,CAR,1,2022
74,Damien Williams,2,2,1.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,1,2022
75,Travis Homer,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,CHI,1,2022
76,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,41.2%,DAL,1,2022
77,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,1,2022
78,Cam Akers,3,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.5%,HOU,1,2022
79,Benny Snell Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022
80,Andrew Beck,0,0,0.0,0,0,0,2,3,52,26.0,0,0,1,0.0,0.0,0.0%,GB,1,2022
81,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,1,2022
82,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,1,2022
83,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DET,1,2022
84,Demetric Felton Jr.,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022
85,Troy Hairston II,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,0.0,0.0,0.0%,HOU,1,2022
86,Jordan Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,21.4%,SF,1,2022
87,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,1,2022
88,Trestan Ebner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022
89,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CLE,1,2022
90,Avery Williams,2,7,3.5,5,0,0,1,1,8,8.0,0,0,1,0.0,0.0,0.0%,ATL,1,2022
91,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,1,2022
92,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022
93,Kyle Juszczyk,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.6%,SF,1,2022
94,Qadree Ollison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022
95,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022
96,Jonathan Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2022
97,Ameer Abdullah,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.4%,LV,1,2022
98,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,1,2022
99,James Cook,1,2,2.0,2,0,0,0,0,0,0.0,0,1,1,-1.8,-1.8,99.1%,BUF,1,2022
