Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
31,Devin Singletary,3,17,5.7,9,0,0,3,4,26,8.7,0,0,1,7.3,7.3,87.8%,NYG,11,2021
32,Jeff Wilson Jr.,19,50,2.6,11,0,0,1,2,8,8.0,0,0,1,6.8,6.8,0.1%,MIA,11,2021
33,Trey Sermon,10,32,3.2,12,0,0,1,1,23,23.0,0,0,1,6.5,6.5,1.0%,IND,11,2021
34,David Johnson,13,18,1.4,5,0,0,3,4,16,5.3,0,0,1,6.4,6.4,0.0%,FA,11,2021
35,Adrian Peterson,9,40,4.4,16,0,0,2,2,4,2.0,0,0,1,6.4,6.4,2.4%,FA,11,2021
36,Jordan Howard,10,63,6.3,18,0,0,0,0,0,0.0,0,0,1,6.3,6.3,0.0%,FA,11,2021
37,J.D. McKissic,7,46,6.6,15,0,0,1,2,4,4.0,0,0,1,6.0,6.0,0.0%,FA,11,2021
38,Qadree Ollison,9,34,3.8,12,0,0,2,3,0,0.0,0,0,1,5.4,5.4,0.0%,FA,11,2021
39,Latavius Murray,10,32,3.2,8,0,0,2,2,1,0.5,0,0,1,5.3,5.3,0.0%,FA,11,2021
40,Samaje Perine,2,3,1.5,2,0,0,3,3,18,6.0,0,0,1,5.1,5.1,2.1%,KC,11,2021
41,Mike Davis,3,1,0.3,1,0,0,3,4,20,6.7,0,0,1,5.1,5.1,1.0%,FA,11,2021
42,D'Onta Foreman,7,25,3.6,9,0,0,1,1,15,15.0,0,0,1,5.0,5.0,2.4%,CLE,11,2021
43,Rex Burkhead,18,40,2.2,9,0,0,0,0,0,0.0,0,0,1,4.0,4.0,10.0%,FA,11,2021
44,Kenyan Drake,5,23,4.6,7,0,0,1,2,6,6.0,0,0,1,3.9,3.9,0.0%,FA,11,2021
45,Boston Scott,6,16,2.7,5,0,0,2,2,2,1.0,0,0,1,3.8,3.8,0.0%,PIT,11,2021
46,Brandon Bolden,1,1,1.0,1,0,0,2,2,15,7.5,0,0,1,3.6,3.6,0.0%,FA,11,2021
47,Alex Collins,10,36,3.6,11,0,0,0,0,0,0.0,0,0,1,3.6,3.6,19.0%,FA,11,2021
48,Darrel Williams,5,15,3.0,10,0,0,1,3,11,11.0,0,0,1,3.6,3.6,0.0%,FA,11,2021
49,Nyheim Hines,4,31,7.8,19,0,0,0,0,0,0.0,0,0,1,3.1,3.1,0.3%,CLE,11,2021
50,Devontae Booker,3,15,5.0,9,0,0,1,1,5,5.0,0,0,1,3.0,3.0,0.0%,FA,11,2021
51,Eno Benjamin,6,15,2.5,5,0,0,1,1,5,5.0,0,0,1,3.0,3.0,0.0%,FA,11,2021
52,Nick Bawden,0,0,0.0,0,0,0,1,1,20,20.0,0,0,1,3.0,3.0,0.0%,FA,11,2021
53,Keith Smith,3,8,2.7,5,0,0,1,1,11,11.0,0,0,1,2.9,2.9,0.0%,FA,11,2021
54,Tevin Coleman,5,16,3.2,5,0,0,1,1,2,2.0,0,0,1,2.8,2.8,0.0%,FA,11,2021
55,D'Ernest Johnson,5,26,5.2,13,0,0,0,0,0,0.0,0,0,1,2.6,2.6,0.4%,JAC,11,2021
56,Ty Johnson,1,5,5.0,5,0,0,1,1,8,8.0,0,0,1,2.3,2.3,0.9%,BUF,11,2021
57,Jaret Patterson,7,23,3.3,11,0,0,0,0,0,0.0,0,0,1,2.3,2.3,0.0%,LAC,11,2021
58,Patrick Laird,1,4,4.0,4,0,0,1,1,5,5.0,0,0,1,1.9,1.9,0.0%,FA,11,2021
59,Rashaad Penny,2,19,9.5,18,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,FA,11,2021
60,Dwayne Washington,1,3,3.0,3,0,0,1,1,6,6.0,0,0,1,1.9,1.9,0.0%,FA,11,2021
61,Duke Johnson Jr.,4,18,4.5,6,0,0,0,0,0,0.0,0,0,1,1.8,1.8,0.0%,FA,11,2021
62,Kyle Juszczyk,0,0,0.0,0,0,0,1,2,7,7.0,0,0,1,1.7,1.7,0.6%,SF,11,2021
63,Chris Evans,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.0%,CIN,11,2021
64,Reggie Gilliam,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.0%,BUF,11,2021
65,Giovani Bernard,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,11,2021
66,Deon Jackson,6,12,2.0,4,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,11,2021
67,Patrick Taylor Jr.,4,11,2.8,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,SF,11,2021
68,Jamaal Williams,7,11,1.6,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,5.0%,NO,11,2021
69,Benny Snell Jr.,2,7,3.5,4,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,11,2021
70,Ameer Abdullah,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.4%,LV,11,2021
71,Godwin Igwebuike,0,0,0.0,0,0,0,1,1,-4,-4.0,0,0,1,0.6,0.6,0.0%,FA,11,2021
72,Larry Rountree III,2,5,2.5,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,11,2021
73,Alexander Mattison,3,5,1.7,3,0,0,0,1,0,0.0,0,0,1,0.5,0.5,7.9%,LV,11,2021
74,Zack Moss,3,5,1.7,3,0,0,0,1,0,0.0,0,0,1,0.5,0.5,85.3%,CIN,11,2021
75,Ke'Shawn Vaughn,3,4,1.3,3,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,SF,11,2021
76,Travis Homer,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,CHI,11,2021
77,Kalen Ballage,1,3,3.0,3,0,0,0,1,0,0.0,0,0,1,0.3,0.3,0.0%,FA,11,2021
78,Peyton Barber,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,1.0%,FA,11,2021
79,Tony Jones Jr.,3,2,0.7,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,11,2021
80,Patrick Ricard,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.1%,BAL,11,2021
81,Demetric Felton Jr.,3,2,0.7,1,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,11,2021
82,Justin Jackson,1,2,2.0,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.0%,FA,11,2021
83,Anthony McFarland Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
84,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
85,Khalil Herbert,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,26.2%,CHI,11,2021
86,Tory Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
87,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CLE,11,2021
88,Gerrid Doaks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
89,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,ATL,11,2021
90,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,11,2021
91,Carlos Hyde,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
92,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
93,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
94,Elijah McGuire,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
95,Corey Clement,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
96,C.J. Ham,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,11,2021
97,Jason Cabinda,2,21,10.5,21,1,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
98,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
99,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2021
100,Jerick McKinnon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,11,2021
101,Wayne Gallman Jr.,1,-3,-3.0,0,0,0,0,0,0,0.0,0,0,1,-0.3,-0.3,0.0%,FA,11,2021
102,Phillip Lindsay,1,-3,-3.0,0,0,0,0,0,0,0.0,0,0,1,-0.3,-0.3,0.0%,FA,11,2021
