Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
53,Mark Ingram II,9,39,4.3,16,0,0,0,0,0,0.0,0,0,1,3.9,3.9,0.1%,FA,18,2020
54,Royce Freeman,2,21,10.5,20,1,0,1,1,1,1.0,0,0,1,3.2,3.2,0.2%,FA,18,2020
55,Zack Moss,3,8,2.7,4,0,0,1,1,13,13.0,0,0,1,3.1,3.1,85.3%,CIN,18,2020
56,Mike Boone,5,29,5.8,19,0,0,0,0,0,0.0,0,0,1,2.9,2.9,0.0%,CAR,18,2020
57,Malcolm Brown,3,20,6.7,12,0,0,1,1,-2,-2.0,0,0,1,2.8,2.8,0.0%,FA,18,2020
58,Jamaal Williams,5,26,5.2,14,0,0,0,0,0,0.0,0,0,1,2.6,2.6,5.0%,NO,18,2020
59,Ito Smith,3,9,3.0,5,0,0,1,4,7,7.0,0,0,1,2.6,2.6,0.0%,FA,18,2020
60,Devin Singletary,3,7,2.3,5,0,0,1,1,6,6.0,0,0,1,2.3,2.3,87.8%,NYG,18,2020
61,Justice Hill,2,21,10.5,16,0,0,0,0,0,0.0,0,0,1,2.1,2.1,3.1%,BAL,18,2020
62,Rashaad Penny,6,19,3.2,7,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,FA,18,2020
63,Corey Clement,1,1,1.0,1,0,0,1,1,7,7.0,0,0,1,1.8,1.8,0.0%,FA,18,2020
64,Anthony McFarland Jr.,5,17,3.4,6,0,0,0,1,0,0.0,0,0,1,1.7,1.7,0.0%,FA,18,2020
65,Devontae Booker,5,16,3.2,6,0,0,0,0,0,0.0,0,0,1,1.6,1.6,0.0%,FA,18,2020
66,Jerick McKinnon,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.1%,FA,18,2020
67,Jason Huntley,2,5,2.5,5,0,0,1,1,0,0.0,0,0,1,1.5,1.5,0.0%,FA,18,2020
68,Gabe Nabers,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.1%,FA,18,2020
69,Kyle Juszczyk,1,0,0.0,0,0,0,1,2,4,4.0,0,0,1,1.4,1.4,0.6%,SF,18,2020
70,Tony Jones Jr.,3,13,4.3,6,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.0%,FA,18,2020
71,Alfred Morris,5,12,2.4,5,0,0,0,1,0,0.0,0,0,1,1.2,1.2,0.0%,FA,18,2020
72,Darrel Williams,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,FA,18,2020
73,Peyton Barber,4,10,2.5,3,0,0,0,0,0,0.0,0,0,1,1.0,1.0,1.0%,FA,18,2020
74,Benny Snell Jr.,3,10,3.3,6,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,FA,18,2020
75,Dion Lewis,1,7,7.0,7,0,0,0,1,0,0.0,0,0,1,0.7,0.7,2.0%,FA,18,2020
76,Giovani Bernard,3,7,2.3,4,0,0,0,1,0,0.0,0,0,1,0.7,0.7,0.0%,FA,18,2020
77,Anthony Sherman,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,18,2020
78,AJ Dillon,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,1.9%,GB,18,2020
79,Xavier Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
80,Joshua Kelley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
81,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,HOU,18,2020
82,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,18,2020
83,LeVante Bellamy,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
84,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,41.2%,DAL,18,2020
85,Raymond Calais,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
86,Scottie Phillips,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
87,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,SF,18,2020
88,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,18,2020
89,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
90,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,18,2020
91,Devine Ozigbo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
92,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,18,2020
93,Austin Walter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
94,Nathan Cottrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
95,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,18,2020
96,Cordarrelle Patterson,4,18,4.5,7,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.7%,PIT,18,2020
97,Alex Armah Jr.,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
98,Cethan Carter,0,0,0.0,0,0,0,1,2,21,21.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
99,Matt Breida,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
100,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
101,Jeremy McNichols,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,WAS,18,2020
102,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,18,2020
103,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
104,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIA,18,2020
105,Patrick Laird,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
106,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
107,Jaylen Samuels,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
108,Kerryon Johnson,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
109,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
110,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
111,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
112,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
113,Tevin Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
114,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
115,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
116,D.J. Foster,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2020
117,Artavis Pierce,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,FA,18,2020
